sentence,labels
"RT @fOREiGNCRAZi: Nosey ass hoes , I hate em. Always finding shit but can't find a man to date em &#128530;&#9995;",1
RT @fabulousanimals: A monkey with a mustache by Thomas Kienzle http://t.co/J5PA2BoU23,0
RT @fadedf0rever: she's covering half of her face and she's still more prettier than all of you hoes skndndnddnd http://t.co/4ATrKJt0Gp,1
RT @fart: My friends the 2014 @Chevrolet Malibu has the legroom and ventilation necessary for professional pussy-eating. Visit your Chevy d&#8230;,1
"RT @fart: i just found out that ""marehood"" is code for ""horse pussy"" #brony #mlp http://t.co/ycQTmM3lid",1
RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;,1
RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash,0
"RT @femaIes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/2GgLYHm8qC",1
RT @femaIes: I swear &#128514; we in this forever now bitch http://t.co/293YMZDmun,1
"RT @femaIes: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a ba&#8230;",1
"RT @femaIestweets: ""nah go talk to ur bitch since she yo crush n shit"" http://t.co/S1JAGSJW6P",1
RT @femaleproblems: u may think im a bitch but as soon as you get to know me u realize that first impressions are right and i am a bitch,1
"RT @fernando_822: Rockin', rollin', swaggin' to the max
My bitch a fashion killa, she be busy poppin' tags&#127926;",1
"RT @fernvndooo: u do realize when you say ""OMG MY EX DOWNGRADED LOL XDDD"" it makes you seem like a creepy little cunt that can't seem to de&#8230;",1
RT @fields_devante: @whiteangelss84 now let's get onto you .. you slingy dingy ugly salamander lookin bitch I will not waist my time tweeti&#8230;,1
RT @fierce_swagg: Unfollow me bitch. I won't cry about it. &#128536;&#128536;,1
RT @finlife54: @Vontey_isa_boss &#127797; bitch lol,1
"RT @firemunky: RIP Tom Foley
RIP Greg Sikorskey
RIP Charlie Anaya
RIP Wells Crowther
RIP Andy Fredericks",0
RT @firmeprincess: &#8220;@KizzyGotDaJUICE: Huh man &#128571;&#128553;&#128588;&#128166;&#128166;&#128166;&#128166; http://t.co/cLyaPq2Ret&#8221; he's gna drown in the pussy for real,1
RT @fitemeirl1v1: Lol everyone's a lil bitch,1
RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme,0
RT @flemingryan5: @SavannaaSanford hoe,1
"RT @fletchworld73: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket.",0
RT @flygurlWilliams: If yo bitch only fucking with you bcuz of your money chances are any nigga with some money can fuck her?&#128563;,1
RT @foodbibIe: Oreo Cheesecake Bars http://t.co/RT27crIqZj,0
RT @foodbibIe: Oreo Cheesecake http://t.co/yW299XjzB2,0
"RT @frankieboyle: You can ask yourself if you trust Clegg, Cameron and Miliband, or you can vote Yes and never think about the cunts ever a&#8230;",1
RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,1
"RT @freckle_juice: if a ""man"" tells you he doesn't eat pussy &amp;expects to have sex, just laugh. laugh as u put your clothes on, laugh as u g&#8230;",1
RT @freexvidi: fake ass bitches bruh LOL &#128553;,1
RT @from_Hadria: When you listening to a bitch complaining about a nigga that ain&#8217;t even hers. http://t.co/Z09qLImXGE,1
RT @froxgawd: tf is a baby goal? bitch u gone have what you gone have. RT @missloloko: Baby goals &#128525;&#128525;&#128525;&#128525;&#128076;&#128175; http://t.co/bwldJEx8Qg,1
RT @fucktheseHOES__: Hate a bitch that run her mouth .,1
RT @fuhnance: rule #8- do pussy ass shit sometimes. like write her love notes. write long paragraphs about how you've never felt this way b&#8230;,1
RT @fukkitsbrittney: @AustinBedsaul is so wise yet so young. Thank you for listening to me bitch &#10084;&#65039;,1
RT @funkQdelic_ACE: Waka Flaka a lucky retard lol,1
"RT @funnyorfact: If I was stranded on an island and could only bring one thing, I would bring Dora. That bitch has everything in that fu ...",1
"RT @funnyorfact: Real friends don't get offended when you call them bitch, hoe or slut. They smile and call you something more offensive..",1
RT @fvckteej: I feel like eating pussy right fucking now,1
RT @fvckzaina: The only D yah bitches should be thirsty for http://t.co/jl7J8xpiIH,1
"RT @fvtboy: Half the bitches that say tfti , wouldn't even go I bet.",1
RT @fvxkcollin: pussy so good had to save that shit for later &#128514;&#128514; https://t.co/CHjFoqzY6m,1
RT @fvxxk: A female will automatically assume you have hoes if she finds you attractive. &#128543;,1
RT @fxckabbie: Like I know I can be a bitch sometimes but some people need to know their levels,1
RT @gaaybriel: I love pussy &#128523;&#128069;&#128166;&#128166;&#128049;,1
RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,0
RT @gabalini: @LifeNewsHQ not surprised stupid bitch@Jane Fonda #American troops Vietnam,1
RT @gabrielleheaton: I see the same hoes&#128064;,1
"RT @gamma_ray239: The wicked witch of the east is DONE!!!! NOW, send that vile bitch to Syria http://t.co/kEUI4XetTd",1
RT @gatorhoops: Ill-advised slant call there.,0
RT @geechiegal843: I act like ion ee kno dat bitch &#128129;&#128526;,1
RT @gemini_starr These hoes be acting up!,1
RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash,0
RT @gferguson8: @MSoltan18 @WBDyllon_ @KoredeB9 Messi is trash,0
RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.,1
"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",1
RT @gillis_seth: Went to both lunches because of your bitch ass &#128530; @Trentdamanz,1
"RT @ginadeb0: But I ain't mad at her prejudice dad, that's the best damn pussy I ever had!!",1
RT @gioisblack: Goodbye you faggot http://t.co/oJKZjkgVXL,1
RT @girlposts: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch put&#8230;,1
RT @girlposts: my hobbies include being a sarcastic bitch and that&#8217;s it,1
RT @glowstruck: I think pats trying to say his pussy is too bombed....idk,1
"RT @gmaslsk: Oh BO-stop with the speech-like you give one tinkers damn about the kids,the poor,any of the crap you are spouting-you've prov&#8230;",1
"RT @gnuts_2: RT""@Ashspeaks_: To these hoes I'm everything""",1
"RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo&#8230;",0
RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V,0
"RT @godsgracelove: #15ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a ...",0
RT @gojackets973: @WesDurham its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...,0
"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;",0
"RT @gordonshuckrow: Can you call someone a racist, then call them ""white bitch"" in the same sentence without losing credibility? @Franchein&#8230;",1
RT @gorgeous__gab: People person so you know lil gabby got hoes &#128129;,1
RT @gorgeouss_kee: @joytooawesome @vintage_monroe_ &#128528; bitch.... Yall relationship ain't shit but a theory,1
"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me.",1
RT @govs310: You shouldn't bitch about anything until you're in a 21 person group chat,1
"RT @granniewinkle: bow down to me bitches, i am your chief http://t.co/35oSsUUwnH",1
"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst",0
"RT @greco_joel: Me: let's try a 2nd attempt of my first day of work
The cold: haha yeah right I fucked your car and your bitch",1
RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....,0
RT @greyyygoose: @marsvalo @Cheesus85 shut up bitch lol,1
RT @grind2times: I don't think I even been in a real relationship...i thought they was real but they were just trash,0
"RT @grindingdude: #13Hours of hell. Obama flat out lied to get reelected. #killery &lt;What diff does it make now? 

Karma, it's a bitch! http&#8230;",1
RT @guardian_sport: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;,0
"RT @gucci10I7: side hoes shall only eat side dishes fo ye are what ye eats
-traprinthions 10:17",1
RT @guccii1017: wtf was drake asking us to pull over so he can get my autograph bitch I&#8217;m scheelp fuck you drake http://t.co/LzL0JlhdvK,1
RT @gullymackNC: Im just ready to get engaged so I can meet the new wave of ain't shit bitches outchea. http://t.co/Upie2WpJ0b,1
"RT @guypbenson: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t&#8230;",0
RT @halfricannnnn: Me and @Vin17Bricksquad are in our yellow submarine rn.. &#127754;,0
RT @halfricannnnn: nigger,1
RT @hanginwitcoop: &#128514;&#128514;&#128514;&#128514; RT &#8220;@Peso_Peso_Peso: wtf this bitch broke her arm eery time she hit the shit https://t.co/7CtLW9eNjX&#8221;,1
RT @harmon_lauren: Jenna's a faggot,1
RT @harrryaf: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,0
RT @hash_no_tags: bitches be handin' out neck like free chinese food samples at the mall and go to bed every night wondering why they ain't&#8230;,1
RT @hawaiinshirts: &#8220;@sufaj32: @hawaiinshirts you're a pussy.&#8221; You have more cargo shorts in your Avi than fucks I give,1
"RT @hawkblogger: The AFC was trash last season, especially the AFC South. Jags could make a playoff push if they have a great draft. Not jo&#8230;",0
RT @hayes2345: Cleveland nigga I'm fly We switcharoo bitches no lie,1
"RT @hayybacon: &#8220;@phizzyph0: If she got the Chipotle Plug, Cuff that hoe&#8221; #TwitterlessAlex @vngelinaa_",1
RT @haztv: Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes,1
RT @hennhenn430: Happy Halloween bitches &#128536; katiedodds15 #halloween #CLE http://t.co/TwAJtr8eVj,1
RT @heyamandakrebs: I bet there are hella rednecks who just got super pissed at that Coke commercial,1
RT @heyitskitten: I'm honestly surprised some of u guys have ever seen a pussy,1
RT @heypoopbutt: Show me your pussy.,1
RT @hiagokoury: Lmao what my nigga just told me &#128514;&#128514;&#128514;hoes these days... They lovin the crew gd,1
RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol,1
"RT @hiiighem143: ""@Ugh_Sickoe: &#8220;@TheUncurvable: If you ever had an abortion you got cemetery pussy&#8221; &#128128;"" omg lmao",1
RT @hiiphop: I still ain't got the time for a bitch to be acting iffy &#128073;&#128073;&#128073;,1
RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,1
RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,0
RT @hippiescrub: egg avi in my mentions with 0 followers pussy bo dont want war .,1
RT @hippiescrub: yaaas bitch yaas u so hot bitch yaaas @WhereYoHussleAt,1
"RT @hiteshrangra: Sonia never criticises @ArvindKejriwal . Kejriwal, who trashes every other leader, never criticises Sonia. Touching. #YoK&#8230;",0
"RT @hittsblunt: *hits blunt*

""If a guy talk to 5 girls is he a hoe or does he have hoes?"" http://t.co/ypwO5rQwLd",1
RT @hmianturner: so yeah @Tronkitty is the fucking best and I would really hate living if I didn't know her. My bad bitch appreciation pos&#8230;,1
RT @ho3micide: Morgan Park kids like to pop fire crackers in the school now,0
RT @hoadie1006: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @THISISVT,0
RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..,1
RT @hoes: Emma Watson #TheOscars2014 &#128515;&#128515; http://t.co/INeOGli7G9,0
RT @hoes: Emma Watson http://t.co/fGKF5aUklo,0
RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,0
RT @hoes: Scarlett Johansson http://t.co/CBaHf9R9XD,1
RT @hoesLOVEkitty: chicks think that having sex with a guy for months automatically makes him their boyfriend .. bitch did you ask him? &#128514;,1
RT @hoez4sale: Lmao they all trash before &amp; after &#128530;&#128557;,0
"RT @hollisbiggs: based on my Starbucks drink choices, I admit that I am in fact a basic bitch.",1
RT @hollygolawly: Can't wait to eat #metropole @21cCincinnati and see my @21cLouisville friends! Bring on those damn yellow penguins!#ro ...,1
"RT @hollyrpeete: #FarewellCaptain ""@espn: What a way for Derek Jeter to close his Yankee Stadium career.""",0
RT @hollywood_trey: fuck that. she better laminate my face. RT @RichHomieRoya: You&#8217;re a grown man and think eating pussy is emasculating?,1
"RT @hotmessundergrd: Things to remember:
Sometimes being a bitch is necessary.
Stick to your guns.
Impromptu solo dance parties are good fo&#8230;",1
RT @hotwata: &#8220;@VSamone: tom ford probably fucking all these hoes&#8221; he probably would be if he wasn't a homosexual,1
"RT @hspiotta_21: c is for cunt
u is for ur a cunt
n is for not sure u know this but ur a cunt
t is for turn around bitch; ur a cunt",1
RT @huner5150: All these hoes always talkin shit about there guy. Look bitch if your gonna talk shit to me I'll be happy to smack you in yo&#8230;,1
"RT @i0beyJBieb: @bodycxunt @tuscanjustins No, you're a nigger, go pick my cotton",1
RT @i8UrBitch: you ex bitches need to realize . http://t.co/1upHNo3iIP,1
RT @iAMxJONES: I know where I would be tonight if I was in #ATL #MansionElan I can bet that bitch gone be lit tonight &#128293;&#128293;,1
RT @iAintAsianTho: you see her nudes? she must have beat her own pussy up RT @DonDippa: Salute http://t.co/gxmym20q9L,1
RT @iAintGottaRap: Ead RT @Fat_Rell: Especially after Rita died.. RT @Kayla_Applebum: Dexter was just as trash as Breaking Bad.,1
RT @iAmBitchassness: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;,0
"RT @iAmBitchassness: stop fucking calling these legends trash. Cuz the top artists of our generation ""take"" from the legends.",1
RT @iAmDaHarper: he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.,1
"RT @iAmEastAtlanta: Don't be sorry hoe, Be Careful",1
"RT @iAmKilo_Bae: Its 2 things in this world that I aint seen, thats a UFO &amp; a bitch that I need !!",1
RT @iAmLekan_: Lmaoo nigger is scared &#128540; &#8220;@Damolabond: So results are supposed to be out today Lol lol&#8221;,1
"RT @iAmScottyBravo: I hate when old bitches&#128117; wear clothes these young hoes be wearing&#128135;&#128089;&#128096;, like stay yo ass&#9995;&#128530; in yo age group",1
RT @iAmTahyi_Tho: I hate when bitches twerk to slow songs !!! &#128530;&#128074;&#128162;,1
RT @iAmYalanda: I need some phenomenal head. Like someone who was born and breed to eat pussy. Someone who is an adept when it cums to tong&#8230;,1
RT @iAm_Sashaa: @1stBlocJeremiah corny ass hoes always got my name in they mouth.,1
RT @iAm_Sashaa: get with the winning team hoe &#128523;,1
RT @iBChrisMoses: that bitch Lebron counted to like 6 he ain&#8217;t eem give Miami 6 yrs &#128514;&#128514;&#128514;,1
RT @iBYEpassDesHOES: Why do hoes always want to come bacc when they didn't have to leave in the first place?,1
"RT @iBaneXx: @ShinSnipes Thanks for being black, in darth, and now 17 years old you kinky hentai son of a bitch",1
RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,1
RT @iCARLEYBBY: &#8220;@LexLuthorDaKing: Some* RT @iCARLEYBBY: Niggas be so pressed for pussy&#8221; my bad yes some!,1
RT @iCuffHoodrats: My next bitch gotta take me out just because....,1
RT @iCumNpeace: Niggas talk more than bitches these days...,1
RT @iCumYouLeave: Every girl sucks dick. Don't let that bitch fool you.,1
"RT @iCumYouLeave: If he asks, ""what you about to do?"" after y'all get done fucking, you a hoe.",1
"RT @iDavey: Also. RT ""@ParadoxicalMike: I know one ho in particular who loves pointing out that everyone else is a ho. Lol""",1
RT @iDeepuDJ: I always waste my time on irrelevant bitches! &#128528;,1
"RT @iDntLuvHoes: All I see on my timeline is
Ebola
Ebola
Ebola
I hate school 
Ebola 
Ebola
Some twitter hoes selfie
Ebola
Ebola
Pull out ga&#8230;",1
"RT @iDntWearCondoms: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends",1
"RT @iDntWearCondoms: &#128514;&#128514;&#128514; RT @baskgod: if your girl smoke weed the dopeman slamming your bitch for a G, but that's Relationship Goals to y'a&#8230;",1
"RT @iDntWearCondoms: &#128514;&#128514;&#128514;&#128514; RT @MoJizel: wow, she let quite a few niggas beat. equal opportunity pussy",1
RT @iDntWearCondoms: 0 hoes.,1
RT @iDntWearCondoms: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy,1
RT @iDntWearCondoms: I don't do nothin for no bitch that she wouldn't do for me,1
RT @iDntWearCondoms: I'm missing a few things I really need in my life: iPhone 6 iOS 8 ps4 some bitches and a new car.,1
RT @iDntWearCondoms: If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,1
RT @iDntWearCondoms: If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,0
RT @iDntWearCondoms: If your friend is a hoe u a hoe too. Birds of a feather flock together,1
"RT @iDntWearCondoms: If your girl see that another girl likes you, her name is ""this bitch"" until further notice.",1
RT @iDntWearCondoms: Men only cheat for pussy. Women cheat cuz they think they have 2 soulmates,1
RT @iDntWearCondoms: RT if no bitches texting u right now,1
RT @iDntWearCondoms: RT if u lost all your bitches,1
RT @iDntWearCondoms: Stop respecting women who admit to having a hoe phase,1
RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,1
RT @iDntWearCondoms: Stop wasting texts on bitches who ain't tryna fuck u,1
RT @iDntWearCondoms: U a faggot if u heat up leftover pizza,1
RT @iDntWearCondoms: U a hoe if you have children and you're still awake,1
RT @iDntWearCondoms: Women who need to be put in their place are trash. You are a human not a pet bitch relax,1
RT @iDntWearCondoms: Y'all bitches got to stop pushing away the niggas who really care about y'all for these niggas who don't give a fuck,1
"RT @iDntWearCondoms: Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!""",1
RT @iDripHeLicks: Why are pussy farts so embarrassing ? &#128514;&#128557;&#128557;,1
RT @iEatLightSkins_: Get a girl with good hair . U don't want a bitch that got nappy ass hair . Yo kids gone end up having bb's nigga &#128514;&#128514;&#128514;&#128514;,1
RT @iEatLightSkins_: you bitches make everything a relationship goal.,1
RT @iFollowLesbians: Lol I have an obsession with smell goods. Candles...plug ins....spray...the smelly good wax thingys...pussy....,1
RT @iFricanbabiiesx: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;,1
RT @iGBBreezy: Don't wife a hoe &amp; end up like these 2 http://t.co/LXddifeexw,1
RT @iGottFanss: Not all black girls are ghetto&#128530;,1
RT @iH8TvvitterHoes: I gotta curve these hoes before they have a chance to curve me &#128530; http://t.co/IHqsWj9VOG,1
RT @iH8TvvitterHoes: Kim K got bitches thinkin being a hoe is a career with health care benefits,1
RT @iH8TvvitterHoes: This was the most racist bitch in the world.. http://t.co/4L0MRpdITf,1
RT @iKatrice: Can I bring another bitch let's have a 3some,1
RT @iKayKing: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his girl..&#8230;,1
"RT @iKickBabies__: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;",1
RT @iLGDaily: I'ma get wifey not cunt who spreads legs for anyone. Settle for nothing but the rarest. Difference better you and me lmao,1
RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT &#8220;@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho&#8230;,0
RT @iLikeWGW: retweet for big booty bitches,1
RT @iLostMySanity: RT @5EarthQUakE: Most trash Halloween candy of all time. Don't debate me on this http://t.co/YMQWTSvD0h,0
RT @iLovedrunkgirls: &#8220;@DseanAssAFool: Bruh I never seen so many ugly bitches in one picture before smh http://t.co/ypGGSf64ea&#8221; is that Luda&#8230;,1
"RT @iLoveyou_Autumn: Bruhhhhh, I want some Oreos and milk. &#128553;",0
RT @iMDatDudeFish: &#128514;&#128514;&#128514;&#128514; RT @VivaLaKash: #ThotGoals .. RT @LessonswithKate: I wanna learn how to jigg really good so I can be in the circle.,0
RT @iMGorgeous_HOES: Karmas a bitch &#128514;&#128514;&#128514;?,1
"RT @iMIKEDUNN: For all you bitches that think you're a ""bad bitch"", please tell that to Rhonda Rousey.",1
RT @iOnlyGoRaw: Took this bitch 3 months to put a scarf on smfh http://t.co/wsOzqw8yNT,1
"RT @iPreferAriPlz: Every time a Black woman says ""oh bitch"", I smile.",1
"RT @iPrinceChance: Niggas gossip like bitches.. but yet they be the ""realest niggas"" tho? I don't understand..",1
"RT @iROiB: When she comes through with the nudes, but they trash, but she got big titties http://t.co/1weYPG8rEr",1
RT @iRealFrankOcean: It goes from &#8220;babe&#8221; to &#8220;bitch&#8221; &#8220;I love you&#8221; to &#8220;I hate you&#8221; &#8220;I need you&#8221; to &#8220;fuck you&#8221; &#8220;you&#8217;re my everything&#8221; to &#8220;you&#8217;&#8230;,1
RT @iRelatesGirl: when that one stupid bitch pops up on your timeline... http://t.co/ai00UolEez,1
"RT @iRepFrisco: Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky

#Seahawks are complete trash!!",0
RT @iSellGreenCards: 1st RT @MsSashaBelle: Show proof I sold pussy for $65. I'll wait.,1
RT @iSellGreenCards: You a faggot if you use Uber because real niggas drive drunk,1
RT @iSell_Pussy4EBT: This bitch really happy she got 60k followers from getting kicked out of a moving car by her abusive bf and almost dyi&#8230;,1
"RT @iSoldYoDadDrugs: I hate when people take a picture&#128247; and be like "" don't mind the background "" &#9995; nah bitch imma mind &#128563;",1
RT @iSpeakComedy: Ever stay home from school and look at the clock and say yeah those bitches in math right now,1
RT @iStayRadAsShit: &#8220;@1BookieG: What I wish I can do every time I day playing flappy birds https://t.co/mWiE7FkBu0&#8221;&#128514;&#128514; foreall,0
"RT @iStonerTweets: if she can roll, wife that bitch.",1
"RT @iTAT_uPAY: Every females worried about being played, &amp; every nigga worried she a hoe. So nothing but games will b played wit that minds&#8230;",1
RT @i_EaT_PIE: Dame the type of bitch that go to jail to meet men &#128514;&#128514;&#128514; http://t.co/ZWtTSb9cc1,1
RT @i_GotHoProblems: These bitches don't love nobody &amp; the ho's is for everybody!,1
RT @i__pooteD: I wanna watch a nigger made before Christmas,1
RT @i__pooteD: There's pussy makeup?,1
"RT @iadorewomen_: #IfWeDate 
Get rid of Your Ex's 
&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;

Get rid of Your hoes
&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;

We don't Need No interference
&#128525;&#128145;&#128107;&#128141;&#128536;&#128143;&#10084;&#65039;&#128175;",1
"RT @iadorewomen_: A couple &#128107; is ""A couple"" &#128076; Not ""A couple &amp; one"" &#128107;&#128694; Not ""A couple &amp; some"" &#128107;&#128582;&#128581;&#128129; Not ""A couple &amp; plenty"" &#128107; &#128131;&#128131;&#128131;&#128131;&#128131; No hoes No &#8230;",1
"RT @iadorewomen_: ALL Relationships come w/ hatin ass hoes&#128589;, drama&#128074;, jealousy&#128530;, arguments&#128545;.. ALL THAT. Only REAL couples laugh at the shit &#8230;",1
RT @iaintshitbruh: white bitches win again smh &#8220;@trackinBlackKev: i fucking hate you @MichelleDBeadle&#8221;,1
RT @iamKatJohnson: @1inkkofrosess bitch get it how you live &#128514;&#128175;,1
RT @iamKatJohnson: RT @1inkkofrosess: It's bout that time were I feel like beening a hard working woman .....and a stripper hoe by night do&#8230;,1
"RT @iamMaliachigh: Every bitch with her ass out on Instagram bio be like 

deleted at 100k for booking email backpagepussy@gmail.com",1
RT @iamSwagnificant: A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe&#8230;,1
RT @iamTHATprettyMF: Yall bitches don't know how to be friends &#128514;&#128514; https://t.co/PiK5Sse3kA,1
RT @iamTHATprettyMF: them other bitches aint got nothing on me I can tell by how your still fucking with meeeee,1
"RT @iam_KandiRaven ""Fuck ur WCW...let me see wat ur current bitch look like."" + Oowe...",1
"RT @iam_KandiRaven: ""You gotta be able to keep a bitch on her feet or she'll be on her knees with the next nigga.""",1
RT @iamdjsituation: If I got time to hold my phone the whole time we having sex. Yo pussy Trash,1
RT @iamhusk: When you having a girls night and you cooking for ya bitches Ctfu #GhettoGirls https://t.co/yIgKbRLdhB,1
RT @iamhusk: lmfaoo RT @G_Coppo: LMFAO RT @Zoo757: Lmao RT @DisrespectfulTy: You niggers move sooo fast http://t.co/g8m1TEyzpt,1
"RT @iamlaryn_: Ego so big I must admit , I got every reason to feel like I'm that bitch &#128522;",1
RT @iamlaryn_: When you hoes gone learn second place don't get a prize?,1
"RT @iamyaokhari: ""@Tyga: That ain't my hoe.""

This is the same man that wants to be ""Godly""....",1
RT @iamyaokhari: 500 years of racism and they think nigger hurts my feelings lol. White people are funny.,1
RT @ian0012: dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in &#8230;,0
RT @ibethathigh_RNS: She called me Mexican is that all she have on me tho? IM A PROUD HISPANIC BITCH sure liked this dick tho hoe.,1
RT @iceyy505: I HATE hoe ass people.,1
RT @icyunv_shakia: &#8220;@1017_Sqquad Iont got not type ... Bad bitches is the only thing that I like&#8221;,1
RT @idontTRUSTem: I will neva sleep on a pussy,1
"RT @igbanamibani: &#8220;@DevJayAintShit: these hoes ain't loyal &#128557;

https://t.co/TSb0xljRNy&#8221;lol",1
RT @iiAK: I hate seeing a nice fee wit a weak nigga .. Be like girl yu retarded r sumn?! Uon know yu cud have me?!,1
RT @ijustbeSinginn: I just wanna leave this bitch for a weekend,1
RT @ikesizzle: If you hatin you just need some pussy...,1
RT @ikesizzle: RT @ericajenee_: &#8220;@_SheDAzzle: Ike finna have the bitter bitches upsaught&#8221; - and he don't care lmao | not at all,1
RT @ikesizzle: Trey Songz album is about being a single hoe ass nigga lol,1
"RT @illWill_Trippy: ""@marcellusrexxx: &#8220;@Bitchimgoonin: &#8220;@yoooodem: this bitch real nasty &#128518; https://t.co/FXi7gkAuh2&#8221; &#128563;&#8221;&#128563;&#128563;"" ah need her &#128076;",1
"RT @illest_qveen: im sick of bitches , bitching about other bitches &#128530;",1
"RT @illesttam: ""go talk to your hoes"" https://t.co/oXa8IqqFjR",1
RT @illi708: the easy way out RT @BiggieBOSSMane While you females calling them hoes asking if they want ketchup with they fries. http://t&#8230;,1
RT @illroots: The radio is trash.,0
"RT @iluvdrugz: if a bitch dont act crazy over you , she dont really want you. &#128080;",1
RT @ilywhitesiders: Jacob needs to stop being a little bitch and follow me on Instagram,1
RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!,1
RT @imFindDory: lol when bitches tryna chill with me like do u kno who i am? im the mother fuxin Dory hoe I TOUCHED THE BUTT,1
RT @imGONZOE: Im hooked on money.. The pussy and weed is just a bonus!,1
RT @imGuccinizz: Quit it with that you got hoes shit you ain't got a got damn thanggg witcha ugly ass !!!!!!!,1
RT @im_jessicaaaaa: @joytooawesome @vintage_monroe_ eat my pussy&#128539;&#128570;&#128166;&#128166;,1
RT @imlovinglucy: - you ain't a bad bitch if you got bad habits !!! .,1
RT @imnussie: I kno u wanna roll w/ a bitch like me!,1
RT @imtiaralesha_: i never had a nigga taken from me &#128564;&#128514; . in order to take him from me he must not return &#128526;&#128520;&#128541; . keep that in mind bitch &#128129;,1
RT @indykaila: Exclusive: Ars&#232;ne Wenger gave two yellow cards &amp; red card while refereeing a charity match in Rome. @Arsenal,0
RT @infidelpamelaLC: Mahammad was a bitch. Cause I said so. http://t.co/3w8Gyp4vuz,1
RT @inkMEhoe: Craziest bitches got the best pussy.....,1
RT @inkoverhoes: Ugly bitches like to argue a lot.,1
