sentence,labels
@ComplexMag I didn't know #whitetears were blue and yellow! #lessonoftheday,0
@ConanOBrien dat is one ugly animal but da monkey is adorable.,0
@Crewz76 I miss Tupac rap offs hillbilly,0
@CruzanChoklate look at you with yellow fever.,0
@DHSJournal I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste,0
@DIRECTV why are you showing Yankees game in arizona when you promo Washington huskies game? I bet @dish would want my business,0
@DaRealAlexInLA @Buckm00se he wasn't training gook boy doe,0
@DamianHuffaker you're from a trash can,0
@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.,0
@DannyMndz93 @Titan21Mtzzz he's still a pogue though,0
"@Danny_Cavanagh....available online soon? I didn't have enough to get it after my Anathema merch. It's a cracker, I need it. Can u.....",0
@Darknight420 It's showing Fairy blocked me @hajihuntingpat @PaulSmitheringa @JoeDouglas1 @JewJitsuGrl @blackorchidm16 @taxman206,0
"@DarthMaverick7 @Xcntrik @religulous @chrispyosh Rather than believe that there was a man who was the very definition of good, u mock it.",0
@Dave_the_wavee the giants are trash...their time is over.,0
"@David_H_Esq Well, ""dirty bird"" could be just a middle finger, since it's the phallic ""giving the bird"". Not necessarily a wobble-wibbler.",0
@DeArionBASEDGOD Kendrick is not better than papoose or drake,0
@DeJLoaf mixtape sell sole got some bangers!,0
@Decimate_IX Can't even spell right. You have the brain of an ape,0
"@DerekIsNormal RT @crappyfactsare McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats &amp; soles of shoes",0
@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.,0
@Dietrich1892 I'll show up and chug a beer or 8,0
"@DinoLich Don't yell at me, I love both of the evolutionary lines. @ClaudiaVice despises the trash buddies.",0
"@DivaMonRoe2uHoE @CheefPolo hoe hoe hoe, merry Christmas",0
"@DizzyBala God awful, and that dude is Dorian / eggplant black.",0
@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha,0
"@DolfyAdolf 
Y'all gots betta machinery fo dat. Hanger be ghetto",0
@DonLemonCNN @DanaBashCNN u both sorry to give racist @SenTedCruz a platform w his trash language Dana ur intvw was below kindergarten level,0
@Dswizzle3 @Dswizzle boy u look like big bird off of sesame street,0
@DylanKwinnn should be going to free birds anyways,0
"@EASPORTSFIFA next update, would be AMAZIN if two celebrations were added. 1: Shirt off ( we'll take the yellow) and 2: The RKO",0
@EakaErick I wouldn't share a wave with those trash cans,0
@Ehh_DontTouchMe @kourtj3000 @bria_leeandrea thats ghetto..,0
"@El_Grillo1 Off to the east of your current location, on an east-facing slope (dry side of a dry place).",0
@EmmaLouisaSuttl @timmyn90 Anyone bring in a monkey.,0
@EmmaLouisaSuttl Hit the clam chowder.Thanks for the wishes and the card,0
@EntMagazine @magisto @digitalskeptic we have a project that could lead into a military program but requires a full op mock up for testing,0
@EricBaetsle your a greaser,0
@Evan_P_Grant I can only hope Charlie Strong. #UTcoach,0
@EverybodyHatesV I read a black man tweet hot sauce is trash &amp; watermelon is overrated. I can't deal,0
@EvetteColeman lol true I just want fried Oreos,0
@ExurbanKevin birds of a feather flock together? @SubBeck,0
"@EyeOnPolitics @chrisloesch As long as its not one of those ""special brownies"" right?",0
@FIFAcom Pepe because his defending was outstanding! His tackles were accurate nd he did hos job perfectly in both legs!,0
@FaZeDAVlS @SoaR_Wvyy @SoaR_Haze @FaZeOutcsT this is gobbledy gook to me because i dont have the game,0
@Fabulousjonna_ I need some red green &amp; yellow pants &amp; helly shirts express,0
@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,0
"@FemsHaveBallz have u spent significant time in ANY ghetto, or witnessed the years of terrorism committed by police in the Black community?",0
@FightNightX @NMF4Life khan has been facing nothing but trash since his L to Garcia,0
"@FletcherMassie @TelcoAg @rcb05 Go back to mutt, Rev I style. Of course, that would necessitate running over a dog and adopting it.",0
@FloralElephants THE WASP OF ANGRY LEGEND. BEAT IT INTO A SQUISHY PULP!!!,0
@Flyers4Cup boy I had no idea that was coming. It's called a smartphone. You're horrible at trash talk,0
@FrancoisKilljoy Marshall Law! Whatever you coon,0
@Fru_Iam I seen sum of it but I'm tryin see lox n mook,0
@FuckKennyJ trash,0
@FunnyPicsDepot he's a greaser,0
"@Furrystoat For the record #NoHomo but don't care who is unless I gotta see it.. same with every sexuality even birds, dogs.. what not.",0
"@GOPBlackChick @barrackobama just said u.s.was full of nice,giving,smart ppl.I thought we were mean,unexceptional,bitter clingers?#evolved?",0
@GROUNDZERO1984 that's true in some ways. Gaming is very broad now a days tho. Everyone is a gamer with candy crush and angry birds,0
"@GWDrums @samzbikowski Oh, wait! *""can I get that photo of me playin with Creed's SIDE PROJECT by itself?"" My bad. Yeah, FOB is embarrassing",0
@GabeJGonzalez @RPopBox and a prime Leija would trash most of these 140 dudes today!,0
@GarciaC28 those nudes were trash &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128557;,0
"@Gertrude_Larue 
I is colored, Latino and some Jewish. When I move in, I don't ruin the neighborhood, I wipe it out!",0
"@GingerDemoness @RiotCast @weirdmedicine 
I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk",0
"@Gladvillian u want me to make u one of my ghetto nunchucks, they come in singles and double_ended",0
@Gladvillian_ dont get that bacon stuffed crust tho its trash,0
@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change,0
@GossipCop jay-z and bey they will never be..jus trash,0
@GregHillWAAF New show:Thursdays with Jinxy broadcast from the moon it's made of chunky blue cheese you know,0
@GregHillWAAF soo what you putting on those crackers Gregg?,0
@GroteSmurf0 @illMartino @SvensTweet @KangUcup3 goh d AnoniemeAso meeting heeft weer pauze.Nog steeds niet bij hoofdstuk:hoe haal ik m'n ID?,0
@Gutta_DaDon I never really rocked with the white sole. I feel ya bro. But these!!? My favorite Foam of all time. http://t.co/lTSsn34IFJ,0
@HAUNTINGILINSKY @sorryimalex Bc @taylorcaniff is trash why would he lie about that? I told you he's real,0
@HBergHattie @snkscoyote I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...,0
@HalleyBrenks3 interesting #hick,0
@HarleyyyQuinn_ trash,0
@HaseenaBakhtali @steen020 @madraq Altyd zo geweest hoe vaak men ook zegt:dit nooit meer!LozeWoorden.PuntjeBijPaaltje vertonen z dierngedrag,0
@Hbt2013Mm I'll ask you same question Do you support border jumpers Do you support illegals,0
"@HeatherEliseP and plus, it's trash talk. You should know that especially with ole miss.",0
"@Helgasfishtales omg! I don't even know where kimlau sq is...I would been like,""look a bird!"" then ran for the hills! Lol",0
@Hendrixoxo lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,0
"@HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels",0
@Honeysuckle_Tav Well he canonically plays the troll equivalent of Pokemon... *throws the new Fairy type at him*,0
@HonorChrisKyle @_tony_soprano2 Amen on this tweet. 105 mm rockets from Victor Charlie leave a lasting impression.,0
@Hovaa_ what about yellow spots?,0
@Hovaa_ your pet zebra. stripey?,0
@HuffingtonPost looks like any other little porch monkey to me!,0
@Huntermoore bout to be in ike a couple hours,0
@HuntsTheWind I wonder if I have my very own NSA spook following me by now?,0
@IAMQUEENLATIFAH @plated letz getup deep dish vocal mix Nagasaki Hiroshima yellow asian flu ^n emoto ill egg god? http://t.co/CH0XfVEKz9,0
"@IAmPikey 
I wonders why dare ain't no colored folk up dare?",0
"@IHateStevenSing
I ain't to show bout dem colored diamonds you talk about on da radio. 
Any diamond you gets from a colored be stolen",0
@IMNOTMAKINGITUP Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,0
@I_GotOne you look like flappy bird,0
@IamSaintBryan they call me yellow bone,0
@Ilovebamf Whats it say... I see bird in it... Lmao,0
@ImSooooMad guess who's eating cracker b without you,0
@ImTooMuch bread in general aint too good for ya...but honky bread the worst...&#128514;&#128514;,0
@InedibleFood Quickscoping trash. TAKE OF THE TONY HAWK SETUP AND PLAY NORMALLY. THAT'S NOT WHAT SNIPERS ARE FOR!,0
"@IntentionalTalk Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin",0
@Ish_MallyMal @JayJuice22 all trash to me,0
@Ish_MallyMal August is trash,0
@ItsKiaraaaa looks like you took a red marker and colored on your leg,0
"@ItsMander 
You tryin to say ofay?",0
@ItsMeGrizz dink now uknow thats not true,0
@JLlVE looks prime for some trash pick up,0
@JRealmo I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,0
@JStarrTweets I took it harder when Rivera retired. I'm not a Yankee fan but I have a lot of love and respect for em. Especially the core 4,0
@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,0
@JT_Cameron92 or your in the ghetto,0
@J_Logan And you know best about the bird moves...!!!,0
@JamesdaJewison &lt;&lt;BEST NAME ON TWITTER EVER!! AKA; Jewbacca&lt;&lt;SECOND BEST NAME ON TWITTER!!,0
"@JamieWinn4 that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying""",0
@JayJuice22 @Ish_MallyMal no song I've heard was good is what I mean by he's trash,0
@JennyJohnsonHi5 Did you say spray tan? **Charlie Crist switches back to Republican**,0
"@JennyTripleTit it's also a bird, a city, and a math theorem. I make no assumptions!",0
@JjLoveUp tranny,0
@Johnny3_ @HPGuilty trash ain't it,0
@JonJ_07 like their players really been talking trash about Bama.,0
@JonahNRO No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.,0
@JonnieSantana He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course,0
@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?,0
"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",0
"@JuMosq @zachkruse2 Yep. *sobs*

I got my hopes up when a couple of the national guys (including that Kiper/McShay mock) had him slipping.",0
@JudgmentalNYer @eveisapisces it always looks so nice! I was gonna buy this yellow one,0
"@JunDishes elissa would call me trash, vile, etc.!",0
"@JunDishes get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good",0
@JustDoItSlow &#128530;FOREVER 21 hoes,0
@JustTooMuchCake Lmao. it bel ike that nowadays,0
"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne...",0
"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet",0
@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,0
"@KeithOlbermann I feel the same way about the bigotry and racism of using the word ""redskins"".",0
@KeiveeB yellow shirt hat turnt to da side,0
"@KellenDaniel along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @LaJethroJenkins",0
@KellyOsbourne do u still have ur blk. pom?,0
@KenSuttling @amhistorymuseum @Yankees He now resides on the Mantle piece.,0
@KenSuttling Certainlt not the paddies,0
@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.,0
@KenSuttling Not taking Franks advice and he ate the yellow snow.,0
@KenSuttling The spear chuckers are flooding into Upton Park.,0
@KenSuttling Yankees beat then in the Grapefruit league the other day.,0
"@KenSuttling Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks",0
"@KenSuttling You remember,it used to be funny coloured paper.",0
@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne,0
@KingCuh @TEE_JONEZ io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!,0
@KingHov1313 @Pr3ttyN33 song trash....,0
"@KingLuger carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca",0
@KodyMark1 go Yankees,0
"@Krbfarms @Cornfrmr Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie",0
"@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!",0
@KristynEdwards why were there penguins and a bird in the puppy bowl???,0
@Kummar_King I volunteer to be guinea pig and help test it out &#128527;&#128587;,0
@KurtBusiek well pee is oft yellow.,0
@LCisTJ ; so you about to purpose to Charlie?,0
"@LILNTHEBASEDGOD her face ugly to me, &amp; her nudes were trash.",0
@LaBugg09 &#128514;&#128514; my fault it sound like it fucc nicca,0
@LanceTHESPOKEN Statement of the Day: Ppl who RT @ChiefsatWar are even dumber than he is. The ole birds of a feather type of deal.,0
"@LandRoverUSA Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!",0
@LandonVanBus Charlie Day?,0
@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out,0
@LessThanJR And the Yankees gave you a win. :) Happy Birthday!!,0
@LifeAsKing I've only like about 3 pair..they're overpriced trash ..,0
@LifeAsKing Naw... I'm trash... Keep ya pity hugs...&#128530;&#128133;,0
@LilBTheBiggsGod @Abbey_Kirkland two birds with one stone Biggs.,0
"@LilMissRightie Hey #teabagger the #benghazi thing is a joke. 13 Benghazis under Bush, no hearings. More on Benghazi than real 9-11 attack",0
@Linnlondon1 I want some clams on the half shell :-) http://t.co/uFCAjNNQTZ,0
"@LinzBella 
You date colored men?",0
"@Liveitupjersey @ccass357 don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! 
Go back to watching BARNEY!",0
"@Liveitupjersey BWAHAAAA I just choked on an Oreo cookie!
I'M figuring, this may have something to do with it! http://t.co/62S7BgMYPX",0
@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon.,0
@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,0
@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?,0
@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b,0
@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man,0
@Lvl_7_Eevee @UnicornCowboy @hisorraya I'll trade you one car drift for brownies.,0
"@MAGNEDETH But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings.",0
@MC_JayTee lol I already made it. I'm waiting on my brownies to finish &#128526;,0
@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass,0
"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points",0
@M_A_Larson @SteveStreza You're saying zebras are goth?,0
"@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves",0
@Machell1123 i hope you get better soon! colds are for the birds,0
@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af,0
@MahNameIsJared be my guest. I want to be a bird I think,0
"@MarieJoseGMH @DWB666 @seahopke @zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eet,voor je t weet is t zebra of een aap",0
@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??,0
@Mathanugg You mean the one I colored with crayons isn't copacetic?,0
"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities",0
@McKinseey the grass is greener on the other side of the fence of course it's also a soggy septic field,0
"@McLaffyTaffy ""The Yankees of football"" was the funniest part of your latest video. Sincerely, all of Pittsburgh.",0
@McLaffyTaffy Reason #2 I didn't order a shirt: Taffy will know where I live and he would probably find me and stab me.,0
@McSheeti means trash lol,0
@Mdnate interested. Just wanted to see a better pic of the soles,0
@MeowMariss i thought i was the ghetto word for babe,0
@Mick_Peddicord8 thank you again mick,0
@Midnight_Snacka @Nick_504_ u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.,0
@MidwestXPride have her learn the first 30 seconds of Flesh and the Power it Holds- Death. That riff would be cool for a bird to do lol,0
@Mika_Tan would be perfect w/a graham cracker flavored bun or a maple dougnut bar.,0
"@MikeLuckas Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.",0
@MikesGraffix @MalachiDupre all that trash talk and we win championships!!! You're boring me dude #NationalChamps,0
@MillerCoors Thanks for the follow guys! I'm enjoying a cold yellow belly right now.,0
@MinuteManX1776 @TheyKnowNotWhat &lt;&lt; closet muzzie @MayberryJustin @AllForCountry @LilMissPrepper @ritzy_jewels @glinsan1,0
@Miseducated411: Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...,0
"@Misplaced_Momma 
Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?",0
@MissMulgra Starts making monkey faces behind you,0
@MissRobinV that pic with the red bone in braids and that tiger in the back for sale?,0
@MissStef0318 @_MariaPetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.,0
@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.,0
@Misters206 You look like a monkey,0
@MitchVorce sheeze a yellow bone,0
"@Morning_Joe If NBC has elected you to be a spokesman for NBC they are in a lot of trouble. I and friends will no longer watch NBC trash

1",0
@Mr2damngood4u AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.,0
"@MrFayoh Im a proud wacko bird, how bout you?",0
@Mr_Ritchie_J 5 of us decided to drink Everclear and go to a Yankees game.. Only two made it to their seat,0
"@MrsZookeeper @Cornfrmr When Mary asked him about it, said ""the part you eat is white-you throw the yellow away""",0
@MurdaaaMike @yfly23 wow I can put slit trophies against u in those,0
@NFLonFOX Random thought - If a bird crossing the path of a FG try were impacted by ball causing it to deflect off course. Re-kick or miss?,0
"@NG5_ Thirsty Giants are always like ""ho, ho, ho""",0
@NTXProgressive Yeah..cause if anyone thinks this clown went to @target to buy Oreos is as stupid as all of them look,0
"@NYDNSports @Yankees ugh , @Espo4710 put one 420 dead center off him @StFrancisNews",0
"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",0
"@NYRKelsMads 
I be wishin you was local. I takes you to da Yankee game and spoil you",0
"@NYRKelsMads 
I gots to be bein colored and all",0
"@NYRKelsMads 
You never survive in da colored hood",0
"@NYRKelsMads @davidortiz @BarackObama 
I likes da Yankees",0
"@NYRKelsMads @popup82 Its Perfection. My brain crossed wires or something, I dont know why I came up with Concentration,maybe the ghetto one",0
@Nashgrier purple monkey,0
@Nazario1017 I feel that.. i see nothing wrong with the gta killing bc it's not the sole purpose of the game,0
@Ncoleycole u still a mutt tho lol,0
@Ncoleycole y u not on the monkey bars too lol,0
@NeonTreezz @PoCBeauty ......so.....white people selling #African art? NOT COOL? Okay. #blackish #redskins #doublestandard,0
@NicoleADietrich chug pee,0
@NipseyHussle nip Im tryna buy a copy of #Crenshaw!! But your http://t.co/DBLbyvX0pL website is down.. Let me know something!,0
@NoHazardNoParty @PiBBzYx @piersmorgan @Jim_McLaren I can't wait for the day they take them be a boon for the entire nation,0
@NoMeatballs @mtaraban is so excited about his red velvet brownie.,0
@NoMeek_JustMilz If they trash in yr 3 or 4 he'll waive it lol,0
"@NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys.",0
@NotEvanLarkin @bbcollins32 birds of a feather flock together y'all &#128037;&#128035;,0
@Notsosweetpea I like brownies &#128546;,0
@Notsosweetpea SOO when we hanging out and makin brownies!!,0
"@OG_Dakota lemme just throw a 302 in it, how's the tranny??",0
@OMFGITSOSCAR basic trash,0
@OfficialCCane naah da twitter bird &#128542;,0
@OlTimeBaseball @Yankees @PaulONeillYES that matters ?,0
@OldManRo you should check it out... it aint animated and has Charlie Murphy in it,0
@OriginvlEpic in the trash,0
@PCMag Overpriced complete trash. Not even debatable.,0
@PWilliamsD I need some clams on the half shell :-). Down here all you can get is deep fried clam necks.,0
@Param0nster_ you and me having Twitter bird shaped pancakes that would just be a start,0
@Paulyy2 nah some honkey lookin dude at chr,0
@Pepper_Redbone @Yankees @Mets Exactly by folks who can't favor to get into that lovely old stadium.,0
@Pepper_Redbone @Yankees @Mets I miss NYC!! Nashville needs a pro AL team. The closest is KC or Tampa. That's pretty bad. The south is NL.,0
@Pepper_Redbone @Yankees @Mets I miss the pizza! The passion.,0
@Pepper_Redbone @Yankees @Mets Oh yeah. And the annoying damn duck calls?? They outta be banned. Duck horns??,0
@Pepper_Redbone @Yankees Just getting in! I hope so. Cause they stunk it up last night.,0
"@Persianboi10 @RyanTBurnss HAHAHA ""chunky goalkeeper makes a save with his stomach""",0
@Pete_OR i prefer zebra visually. Didn't know about lesser costs.,0
@PeterClifford1 @Penny_G @AngryBraveHeart @SheikhKhalifaPM love H.birds! Used to feed them when I lived in WA state. Hv them on mtn in S.Ore,0
"@PhantomGourmet Someone gave me a nip of Baileys irish cream coffee, what can i use it with,suggestions?",0
@PhilHecken I don&#8217;t understand how it&#8217;s weak to give anything to Jeter when the Astros barely have any history with the Yankees,0
@Pinche_Escobar too make up for your yellow chompers? #candyass,0
"@PlannedSickDays hey, do you have that screen shot of djk's wiki page being updated regarding the trash can incident?",0
@PowlengMawi yung nakalagay sa second page ng handout na may closed ended questions etc. Tapos lalagay sa 1/2 yellow pad,0
"@PrinceDemitri @TheWeek @russlljones Typical Hitchens type atheist and was watching a doc on how hollywood hates god, ready to mock it.",0
@Progress4Ohio @msnbc @meetthepress Would not spend my money on trash like that!,0
@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),0
@Pudingtane ....yeah....I don't think its about #injuns. I think #redskins is about #politics and #alcoholism in #WashingtonDC .....,0
"@PushinUpRoses My current favorite line is Shea Moisture. It's at Target and CVS. Great for dry, curly, and/or colored hair.",0
"@QVC strawberry shortcake. Stacked with whipped cream, yellow spunge-cake, &amp; sliced #strawberries freshly picked from the farm w/ my kids.",0
@QueenSAVage97 naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;,0
@RPopBox @boxing Yeah he definitely wasn't the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo,0
"@RainCaudillo word. Do any of ur decisions include anchor, feather, infinity sign, bird?",0
"@RainaluvsA in that picture yes, I haven't had an updated pic added the angel wing is colored now too, and thanks represents what I am ;)",0
@RatchetSue the only thing better than a bargain is a Yankee bargain.,0
@Rawker8 @Ronnie2K @NBA2K get some money and stop playing that old trash.,0
"@RealGilbert &amp; the hunters anthem goes ""Al Goreing we will go, Hi ho the dairy O Al Goreing we will go""",0
@RealSkipBayless man what about Wilson being the 2nd Black QB to win a chip? Talkn about trash talk. No shine for Russell..,0
@RebellBlume Hats on us not trash tho lol,0
@RetroReasoning I think most RPGs are for the birds. I ain't no bird brain yo,0
@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..,0
@RobDa64 thanks!!! Now go clean that trash can ya lil nasty! Lol,0
"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive",0
@RonanFarrow Yeah we know about Anglo-American principles.#slavery #hate #racism,0
"@Ronnie2K not just @Pharrell gave 2k a trash non-basketball soundtrack, y'all still have problems with servers &#128530;",0
"@RonnieMack12 dawg, you so trash your momma got charged with littering when she dropped you off for school",0
"@RottenStench
Dat was Charlie",0
@Royceda59 Green bananas are better then yellow ones too.,0
@RubyFakhoury @Nyquil_Dreams @guynamedjordan lets not forget the fact that everyone and their mother has yellow fever,0
@RudyJay711 Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @MikeTaylorShow #FallingInTheDraft,0
@RylannWilliams ok chill love bird lol,0
@SBPart01 @melodybrooke11 fuzzy dice might be the nicest thing you could put in your car lol &#127922;&#127922;,0
@SFGiants trash smh game rigged bumgarner took roids,0
"@SMLBound cracker jack work, cdc - did ya think of checking THE PLANE FULL OF PEOPLE?",0
@SSickStory Lester tried to eat your bird,0
@SVL305 but @leemcastro is not even a blogger. He doesn't have the moxy or credentials to do anything by himself and create a brand.,0
@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila I just noticed you guys called me a jiggaboo,0
@SalaciousSully hopefully not back in da ghetto?,0
"@SallyBitesAlot lol find a ""redneck"" from oakleaf to take you",0
"@SaltyBlackBroad ma'am ...Did you clear that tweet with the @NAACP ? Careful they may brand you ""race traitor"" for the nerve of thinking&#9786;&#65039;",0
@SamFeistCNN @CNNPolitics your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,0
@SamTrap84 in this world we don't spank the monkey the monkey spanks us.,0
@Sammy_Sicko Get me a bag of those pink n white coloured van sweets please. Thanks dude :-),0
"@SarahR_82 
Y'all gots to take da colored vacation. Kentucky fried chicken but only da white meat",0
@Scoob3y yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;,0
@ScottFerrall @HowardStern PHOTOS: Kate Upton cheers on the Yankees at last night's game http://t.co/Q2SVYRHUDu,0
@SeanRossSapp Don't think anyone is mocking the man. I've seen people mock the bespectacle of social media mourning. Cultural zeitgeist of,0
"@Selecta_kerry I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity",0
"@SelfCuttingGirl @AnthonyCumia I thought he would think it was cute...you know, like when you shut your clam up for 5 minutes! #dunce",0
@Selxnaa I'm redneck crazy,0
"@SemiMooch and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes",0
@SenMikeLee just pulled out his pocket Constitution! Bring it man! @tedcruz just mocked McCain's wacko-birds comment! HaHaHa!!!!! #standtall,0
@Sheen300 Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?,0
"@ShepNewsTeam LMAO dude, you said we would get no commitment from Saudi Arabia or Jordan! How does crow taste? More proof you are full of it",0
@ShojoAIE a bright neon yellow gauntlet,0
@Sisson11Noah there is a bird here on the ground and it's still alive I can't believe it,0
@SoWavyTee hey Hun!,0
@SonnieJohnson is 72% out of wedlock births a lie? latinos in 2nd place.# mostly driven up by illegal aliens w/ anchor babies,0
@SportsGrind @RudyJay711 that was my mock done on a simulator check it out pick your team how many rounds and go for it,0
"@StPaul_Brandon 
She colored not Lebanese",0
"@StarbucksSanae Are you sure about that, slant? They're plagiarists, and you have no idea who I am.",0
"@StarkFreeOrDie ...honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation....",0
@Stephicans mhmm tweet bird &#128037;,0
@SteveWorks4You ..its all about you and white conservative teabaggers. You all make the world go round. Please be our rulers.....stockboy,0
@SteveWorks4You @teaparty ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar,0
@SteveWorks4You Stockboy...everyone mocks you.,0
@SteveWorks4You pay your taxes teabaggers,0
@SteveWorks4You you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......,0
"@Steve_wojtkiw @EmmaLouisaSuttl Wise decision,this Alfie must be a right mong.",0
@Strangleme Looks like a less-squinty-eyed @mikelreparaz to me. Hmm...,0
"@Strangleme Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!",0
@StunningStina their tortillas are trash though.,0
"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",0
@SugarShai2 youtube bear vs monkey bike race!,0
@SunyHD abouta get him some crayons and animal crackers after 8:30pm &#128514;&#128514;,0
@SusanneWhite they're so goooood. I just want like a savoury salty cheesy cracker,0
"@Swamper60 ""Happy Happy Helloween, Helloween whoa oh whoa ho"" @helloweenorg http://t.co/Tw0jeExqTy",0
@Swanny_9 where are the birds at? Wasn't it Port where birds were all over?,0
